;Title, http://www.gcdataconcepts.com, LSM6DSM, BMP384, GPS
;Version, 2585, Build date, Feb  9 2024,  SN:CCDC20234ECBE41
;Start_time, 2024-07-22, 19:50:15.276
;Uptime, 5,sec,  Vbat, 4056, mv, EOL, 3500, mv
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;BMP384, SI, 0.100,sec, Units, Pa, mdegC
1721677816.585287,790,-63,459,-1968,-2958,-13913
1721677816.594583,819,21,444,-280,-2407,-14412
1721677816.603882,855,78,489,-4235,-2765,-12933,,,,84531,37950, 157839.500, 40.0108410,-105.2439184, 1664.766,1686.094, 257.727,359.066
1721677816.613178,804,158,515,-7787,-4043,-8278
1721677816.622474,887,219,545,-8286,-5373,-5250
1721677816.631770,619,177,687,-4383,-5320,-4682
1721677816.641066,998,170,522,2949,-5740,-2835
1721677816.650362,378,-93,547,8934,-4935,16100
1721677816.659658,851,-21,638,10824,-3509,17132
1721677816.668954,1182,234,334,6484,717,60558
1721677816.678284,1094,278,373,-822,1863,71347,45428,-14581,50250,84531,37952, 157839.600, 40.0105644,-105.2440218, 1622.625,1643.953, 114.029,120.785
1721677816.687580,792,7,505,-1023,10578,45150
1721677816.696876,883,20,501,-3036,25033,18243
1721677816.706172,970,-18,455,-12652,32523,16213
1721677816.715468,964,111,385,-22260,30957,16668
1721677816.724764,877,176,279,-31535,25252,23196
1721677816.734060,949,236,363,-40547,19153,34562
1721677816.743356,1040,170,463,-45115,15531,44362
1721677816.752655,1169,538,593,-41160,11611,42428,46661,-11901,49298,84533,37952
1721677816.761951,1163,392,547,-32252,-849,19293
1721677816.771247,1286,203,592,-9196,-14438,3141
1721677816.780543,1430,178,564,10597,-35578,-16109
1721677816.789839,1159,90,662,26137,-54994,-25970
1721677816.799135,783,204,546,40749,-65319,-25577
1721677816.808431,618,-75,448,50077,-65004,-30197
1721677816.817727,609,-65,351,50287,-50584,-41493
1721677816.827027,673,-14,341,41729,-29759,-44022,45367,-14312,50360,,, 157839.700, 40.0105193,-105.2440504, 1624.233,1645.561, 125.004,139.868
1721677816.836323,798,25,267,27493,-9442,-43103
1721677816.845619,853,235,212,9625,2467,-35053
1721677816.854915,933,280,464,-7586,6256,-20414
1721677816.864211,969,289,554,-16563,7192,-4822
1721677816.873507,974,252,447,-17876,9038,4235
1721677816.882803,1000,69,454,-14796,11576,5661
1721677816.892099,956,132,411,-12206,11550,7000
1721677816.901429,905,120,355,-15120,7516,6641,45861,-13409,49987,84525,37950, 157839.800, 40.0105140,-105.2440525, 1624.232,1645.560, 125.007,139.868
1721677816.910725,782,156,419,-16800,1977,6798
1721677816.920021,865,109,390,-16528,-648,9073
1721677816.929317,1025,71,560,-13387,2038,9458
1721677816.938613,1197,122,487,-9502,5188,7201
1721677816.947909,1480,86,535,-7463,2091,-429
1721677816.957205,1047,305,624,-5845,-6545,-1759
1721677816.966501,711,212,368,-9450,-26320,6842
1721677816.975800,671,348,252,-10062,-47347,7463,,,,84531,37952
1721677816.985096,641,352,378,-4935,-40915,6807
1721677816.994392,901,302,408,3938,-23284,-2398
1721677817.003688,988,152,363,15129,-11760,-10360
1721677817.012984,945,103,367,23258,-10745,-17955
1721677817.022280,925,78,358,23337,-16590,-21324
1721677817.031576,885,145,357,17719,-22383,-19977
1721677817.040872,825,160,308,10982,-25472,-16013
1721677817.050171,782,170,321,6362,-25270,-9853,44970,-13720,51434,84534,37956, 157839.900, 40.0104189,-105.2440854, 1615.589,1636.917, 104.960,111.937
1721677817.059467,709,79,306,4594,-22199,-2634
1721677817.068763,692,30,351,4078,-17194,2931
1721677817.078059,755,-33,356,2538,-9879,6623
1721677817.087355,1189,178,533,622,-1917,7271
1721677817.096651,967,-33,465,-787,2240,4672
1721677817.105947,875,128,498,832,-11997,1137
1721677817.115243,853,71,483,3492,-27309,-5775
1721677817.124573,759,91,518,8409,-31807,-15190,44476,-13891,52191,,, 157840.000, 40.0103802,-105.2441020, 1613.199,1634.527, 94.214,97.687
1721677817.133873,712,-16,538,13169,-32507,-14989
1721677817.143173,659,7,499,13712,-27379,-12924
1721677817.152473,753,6,456,8304,-17535,-7280
1721677817.161773,682,55,545,1007,-5110,385
1721677817.171073,836,461,547,-6553,6422,1128
1721677817.180373,601,523,234,-9292,15268,-7123
1721677817.189673,797,262,475,3597,21621,-23275
1721677817.199005,922,108,400,22365,27195,-30520,44689,-15600,50817,84528,37956, 157840.100, 40.0103707,-105.2441108, 1612.445,1633.773, 86.821,88.229
1721677817.208301,1048,-61,517,32227,25550,-34440
1721677817.217597,984,-40,658,33522,15706,-38562
1721677817.226893,1419,54,396,30310,2056,-30240
1721677817.236189,1225,82,662,23538,-14420,-16949
1721677817.245485,1052,204,611,17299,-29952,-19329
1721677817.254781,968,160,490,14167,-36593,-8575
1721677817.264077,872,188,435,16170,-37870,-5207
1721677817.273316,809,194,405,20117,-36112,-7604,43597,-17968,50976,84535,37959
1721677817.282612,690,293,394,25375,-32139,-15383
1721677817.291908,623,281,386,33373,-26784,-23897
1721677817.301204,680,100,447,44135,-18192,-23398
1721677817.310500,776,73,522,51389,-6073,-23170
1721677817.319796,790,1,459,52465,5818,-26705
1721677817.329092,850,-54,562,52317,12302,-27755
1721677817.338388,824,-58,588,50287,15233,-28814
1721677817.347687,1104,-131,455,47075,14752,-26732,42333,-20312,51257,84526,37956, 157840.200, 40.0103477,-105.2441307, 1611.170,1632.498, 81.091,81.332
1721677817.356987,1090,-225,557,42254,11261,-29094
1721677817.366287,1065,-446,592,35998,-289,-28210
1721677817.375587,929,-531,611,26303,-16853,-24352
1721677817.384887,820,-430,499,10072,-32349,-27178
1721677817.394187,770,-234,497,-7997,-41852,-32629
1721677817.403487,722,105,428,-22496,-43654,-35070
1721677817.412787,782,218,502,-29566,-39384,-30704
1721677817.422089,1016,189,674,-27002,-29575,-17982,,,,,, 157840.300, 40.0103417,-105.2441395, 1611.708,1633.036, 70.707,72.180
1721677817.431385,1183,186,708,-22067,-19303,-8689
1721677817.440681,1456,208,813,-15977,-16835,-7009
1721677817.449977,1397,111,754,-6098,-25437,-2818
1721677817.459273,1087,224,757,3133,-44477,-10894
1721677817.468569,996,136,501,11550,-64322,-14727
1721677817.477865,747,-31,481,20327,-74988,-17439
1721677817.487161,628,-275,346,25008,-75635,-27248
1721677817.496460,554,-164,490,24824,-66737,-32165,39935,-21807,53875,84529,37963, 157840.400, 40.0103309,-105.2441439, 1612.331,1633.659, 63.483,64.990
1721677817.505756,581,-237,563,18192,-51879,-38868
1721677817.515052,645,-237,469,9827,-35648,-41239
1721677817.524348,702,-155,434,-78,-20685,-39288
1721677817.533644,808,-167,355,-10526,-8952,-33907
1721677817.542940,764,-7,353,-19267,-3632,-21289
1721677817.552236,792,35,503,-28070,-1444,2791
1721677817.561532,926,-8,439,-34860,-2503,14962
1721677817.570832,905,65,539,-40818,-6222,19512,39239,-21423,55169,84529,37963
1721677817.580128,898,60,670,-41256,-12250,20361
1721677817.589424,1000,115,711,-33206,-18559,8715
1721677817.598720,630,-349,757,-17876,-23879,-11104
1721677817.608016,539,993,921,814,-31605,-39559
1721677817.617312,913,629,523,16888,-31273,-44573
1721677817.626608,961,134,738,48755,-22514,-35464
1721677817.635904,883,-369,789,74253,-17667,-28902
1721677817.645295,864,-543,862,80142,-16223,-33478,37298,-24932,54937,84528,37967, 157840.500, 40.0103226,-105.2441565, 1612.114,1633.442, 58.140,59.566
1721677817.654591,776,-545,860,69405,-22024,-35307
1721677817.663887,707,-396,755,51695,-30284,-29855
1721677817.673183,724,-238,761,28622,-32235,-16687
1721677817.682479,915,-128,861,7097,-26417,-315
1721677817.691775,1121,-58,889,-8443,-17850,11497
1721677817.701071,1093,29,848,-15706,-16275,12337
1721677817.710367,908,21,730,-15330,-25305,5547
1721677817.719666,567,40,578,-9607,-38684,-298,36614,-23919,56542,,, 157840.600, 40.0103037,-105.2441663, 1611.081,1632.409, 53.938,55.470
1721677817.728962,476,-53,459,-2992,-45842,-963
1721677817.738258,586,-219,361,438,-38815,1330
1721677817.747554,598,-363,586,-2677,-22847,-1470
1721677817.756850,607,-372,627,-11401,-10369,4550
1721677817.766146,658,-167,606,-24500,-3238,9957
1721677817.775442,724,-30,633,-35043,2922,12477
1721677817.784738,785,27,590,-37887,8890,15513
1721677817.794037,786,23,572,-34571,14183,17071,,,,84529,37972, 157840.700, 40.0102938,-105.2441785, 1611.235,1632.563, 50.424,51.922
1721677817.803333,715,-17,627,-27658,16913,13370
1721677817.812629,751,-109,594,-19416,16231,8251
1721677817.821925,764,-121,597,-11873,14175,2073
1721677817.831221,817,0,692,-7472,12687,-7447
1721677817.840517,983,63,705,-5241,11068,-9249
1721677817.849813,1202,101,806,-3386,7813,-4034
1721677817.859109,1268,7,871,-743,-665,2073
1721677817.868409,1145,-47,831,3457,-17194,5932,36889,-23449,56671,84536,37967
1721677817.877705,969,-102,760,7175,-38028,4103
1721677817.887001,829,-112,733,10395,-55440,-2590
1721677817.896297,625,-103,703,13003,-65127,-10544
1721677817.905593,523,41,776,15400,-67218,-16030
1721677817.914889,524,-175,663,16433,-60253,-19075
1721677817.924185,468,-126,823,17325,-47723,-16380
1721677817.933481,522,-243,820,15348,-32979,-8085
1721677817.942810,583,-229,849,10238,-17308,-1654,34924,-24627,58087,84530,37965, 157840.800, 40.0103290,-105.2441494, 1611.723,1633.051, 45.773,48.767
1721677817.952106,561,-196,760,3203,-2232,752
1721677817.961402,605,-218,666,-2170,7577,2931
1721677817.970698,770,-96,797,-8942,16572,3482
1721677817.979994,827,-106,625,-12407,17368,3062
1721677817.989290,693,31,606,-12810,9283,3508
1721677817.998586,630,-198,569,-12206,-429,6116
1721677818.007882,559,-224,580,-10815,-6292,8697
1721677818.017182,511,-241,501,-13273,-7193,2476,34857,-23925,58648,,, 157840.900, 40.0103383,-105.2441411, 1611.131,1632.459, 41.825,45.678
1721677818.026478,499,-194,484,-15618,-4909,-4192
1721677818.035774,571,-152,563,-18200,-1619,-7552
1721677818.045070,802,-78,654,-21428,2152,-7342
1721677818.054366,905,-96,705,-23327,6107,-5110
1721677818.063662,855,8,705,-22732,4865,-2398
1721677818.072958,991,-42,767,-20973,-1540,962
1721677818.082254,875,-32,831,-16537,-7604,1890
1721677818.091553,719,67,590,-10097,-15593,-4297,33917,-24102,59478,84530,37967, 157841.000, 40.0103398,-105.2441311, 1610.014,1631.342, 38.344,42.981
1721677818.100849,629,-157,610,-1146,-20782,-8199
1721677818.110145,801,-10,764,6064,-16993,-11550
1721677818.119441,970,-78,755,5075,-8392,-13353
1721677818.128737,1040,-102,819,4577,-5653,-8680
1721677818.138033,844,-162,551,2302,-11078,-1488
1721677818.147329,719,-61,833,-1566,-20983,-613
1721677818.156625,750,-175,714,-5381,-24745,-674
1721677818.165955,601,-185,684,-7315,-23065,-2013,,,,84534,37967
1721677818.175251,620,-228,738,-7568,-19058,-7009
1721677818.184547,766,-314,772,-9117,-11708,-11332
1721677818.193843,747,-192,765,-13265,-5959,-14569
1721677818.203139,816,-43,707,-19101,-6248,-18332
1721677818.212435,663,55,666,-21490,-9424,-19452
1721677818.221731,572,53,513,-18742,-11358,-20922
1721677818.231027,598,49,826,-13868,-6755,-16144
1721677818.240326,828,-146,732,-12346,4567,-11550,32690,-24041,60607,84531,37972, 157841.100, 40.0103297,-105.2441261, 1607.750,1629.078, 35.519,40.652
1721677818.249622,915,-96,794,-10990,12180,-6020
1721677818.258918,923,-60,821,-12538,9572,-5513
1721677818.268214,842,-29,752,-15575,-1252,-3465
1721677818.277510,638,30,568,-17736,-12364,1715
1721677818.286806,523,51,672,-18418,-17544,4558
1721677818.296102,829,51,834,-16353,-12469,3736
1721677818.305398,792,205,729,-11567,-3028,-263
1721677818.314698,899,45,738,-2021,-3133,-5872,32019,-24151,61224,,, 157841.200, 40.0103235,-105.2441190, 1606.577,1627.905, 32.719,38.656
1721677818.323994,963,42,730,11638,-8199,-10194
1721677818.333290,839,-92,741,20843,-17212,-15024
1721677818.342586,795,-217,747,25813,-27423,-17098
1721677818.351882,784,-233,766,24719,-33425,-14254
1721677818.361178,708,-210,778,17780,-37407,-9984
1721677818.370474,660,-199,795,9284,-39909,-840
1721677818.379770,660,-165,793,0,-39323,10281
1721677818.389099,680,-158,755,-6921,-37748,17298,30212,-24145,62872,84522,37970, 157841.300, 40.0103152,-105.2441151, 1605.772,1627.100, 30.367,36.761
1721677818.398395,640,-167,780,-11453,-34974,19503
1721677818.407691,587,-157,800,-15225,-32148,18970
1721677818.416987,630,-127,792,-17850,-28508,15820
1721677818.426283,643,-68,727,-17858,-23905,9913
1721677818.435579,396,-31,792,-15172,-19320,1723
1721677818.444875,581,9,1029,-11733,-14097,-2223
1721677818.454171,787,-193,894,-10176,-3098,-385
1721677818.463471,696,-285,640,-9712,3797,1907,30041,-23315,63671,84524,37976
1721677818.472767,560,-173,681,-12468,3928,-175
1721677818.482063,555,-63,687,-17255,1767,455
1721677818.491359,504,-89,598,-20728,-210,6265
1721677818.500655,518,-93,719,-22846,157,10561
1721677818.509951,523,-72,712,-25532,6186,9520
1721677818.519247,627,-37,656,-25856,14577,6615
1721677818.528543,729,-14,588,-21516,20562,2336
1721677818.537842,742,-23,586,-14910,21673,-5084,29180,-23590,64208,84526,37976, 157841.400, 40.0103158,-105.2441075, 1605.825,1627.153, 28.313,34.790
1721677818.547138,775,-40,598,-8330,17106,-11795
1721677818.556434,791,-33,626,-4891,9712,-16897
1721677818.565730,779,-15,672,-4716,1408,-20222
1721677818.575026,877,12,642,-4655,-7044,-17842
1721677818.584322,798,12,612,-3211,-16293,-14202
1721677818.593618,592,161,633,193,-29260,-11305
1721677818.602914,817,-123,789,4795,-40819,-499
1721677818.612549,866,-153,752,7027,-47233,17255,,,,,, 157841.500, 40.0103085,-105.2441088, 1605.622,1626.950, 26.319,32.816
1721677818.621845,670,-210,690,-1023,-57147,26083
1721677818.631141,553,-169,656,-9222,-67629,32506
1721677818.640437,568,51,813,-14262,-77035,37660
1721677818.649733,660,-78,1040,-18742,-81673,36758
1721677818.659029,598,2,1006,-17972,-83904,32760
1721677818.668325,537,126,1007,-14262,-83738,23791
1721677818.677621,620,-1,905,-6545,-78584,15540
1721677818.686615,667,-220,919,2162,-74148,7043,25103,-22296,67938,84527,37972
1721677818.695911,653,-361,959,6904,-73395,9756
1721677818.705207,478,-143,827,4795,-74550,4926
1721677818.714503,392,-82,732,-1190,-78217,7577
1721677818.723799,405,-38,805,-6177,-79520,8592
1721677818.733095,25,87,780,-14586,-75907,8382
1721677818.742391,340,-82,915,-24115,-67542,11943
1721677818.751687,279,26,890,-27352,-47005,16126
1721677818.760987,266,187,863,-25760,-27038,14008,22460,-21173,70043,84534,37985, 157841.600, 40.0102953,-105.2441162, 1605.354,1626.682, 24.682,30.426
1721677818.770283,414,-19,870,-19013,-6397,7551
1721677818.779579,372,-113,952,-10150,10596,3150
1721677818.788875,416,-57,882,-8303,21402,-1812
1721677818.798171,341,-89,783,-11733,30327,-5110
1721677818.807467,292,-70,757,-15636,38946,-4769
1721677818.816763,319,-14,739,-19521,50312,-3780
1721677818.826059,486,22,706,-22443,63673,-3877
1721677818.835358,412,-43,788,-23861,75416,-2100,26568,-19580,68572,84530,37979, 157841.700, 40.0102854,-105.2441133, 1604.237,1625.565, 22.134,27.683
1721677818.844654,572,187,822,-25873,81978,-1129
1721677818.853950,698,149,850,-28603,85627,-385
1721677818.863246,756,181,937,-26250,84218,3115
1721677818.872542,758,69,960,-21831,77148,11480
1721677818.881838,724,141,953,-17745,67698,17123
1721677818.891134,726,10,932,-15496,57566,20545
1721677818.900430,655,53,962,-12258,47696,21411
1721677818.909790,662,112,990,-9800,38333,18462,27752,-19799,67608,,, 157841.800, 40.0102773,-105.2441094, 1603.957,1625.285, 20.000,25.481
1721677818.919086,704,115,1068,-5355,30896,14227
1721677818.928382,691,141,1068,1873,24193,9931
1721677818.937678,673,75,1028,10509,16992,4427
1721677818.946974,618,-43,972,19705,9966,-1435
1721677818.956270,560,-48,869,26609,3780,-6607
1721677818.965566,550,-106,711,29007,-622,-9800
1721677818.974862,504,-102,696,27633,-2669,-10544
1721677818.984162,631,-55,689,21315,-2310,-10028,,,,84530,37985, 157841.900, 40.0102672,-105.2441028, 1603.686,1625.014, 17.753,23.335
1721677818.993458,579,80,792,12198,-97,-2205
1721677819.002754,683,43,869,4183,262,4480
1721677819.012050,756,151,900,-1365,-1995,1356
1721677819.021346,691,84,925,-4305,-7105,3062
1721677819.030642,625,-3,909,-4296,-13703,7805
1721677819.039938,537,80,905,-4611,-18419,12442
1721677819.049234,605,-340,899,-6308,-19224,14463
1721677819.058533,517,-53,971,-6177,-15908,14385,27117,-19561,68157,84529,37983
1721677819.067829,422,-32,917,-9931,-13082,17001
1721677819.077125,198,-140,1019,-8338,-8365,29688
1721677819.086421,535,23,695,-8846,4856,4786
1721677819.095717,552,132,596,-8522,18987,-20922
1721677819.105013,546,81,766,-752,23948,-18988
1721677819.114309,584,9,832,7167,25943,-11515
1721677819.123605,613,-13,821,11498,27317,-9197
1721677819.132935,584,-36,833,12110,27378,-4559,27935,-19525,67681,,, 157842.000, 40.0102610,-105.2440968, 1602.932,1624.260, 15.863,21.381
1721677819.142231,595,-45,820,8820,25795,673
1721677819.151527,637,33,796,3159,22522,2100
1721677819.160823,621,133,828,-1636,17281,4200
1721677819.170119,635,180,842,-1715,12258,7988
1721677819.179415,624,154,855,3798,9135,9922
1721677819.188711,615,199,868,12539,7665,8837
1721677819.198007,641,266,885,21429,7446,7603
1721677819.207306,676,513,894,30512,7612,7105,28363,-21185,66430,84534,37990, 157842.100, 40.0102477,-105.2440961, 1601.861,1623.189, 14.201,19.711
1721677819.216602,765,390,1038,40977,6361,8653
1721677819.225898,719,257,1030,54863,3578,14411
1721677819.235194,600,66,959,67577,-989,17640
1721677819.244490,535,-172,901,75924,-4297,20090
1721677819.253786,586,-268,866,76572,-2765,21026
1721677819.263082,544,-276,869,68084,1688,17570
1721677819.272378,633,-235,849,54627,4663,13562
1721677819.281678,528,-244,884,40679,4821,15671,29040,-21722,65582,84533,37983
1721677819.290974,529,-223,876,27108,2572,17001
1721677819.300270,511,-198,868,13729,2423,17561
1721677819.309566,543,-145,877,1987,3727,16126
1721677819.318862,639,-121,880,-6833,6098,16275
1721677819.328158,646,-48,930,-12145,8312,16353
1721677819.337454,637,-56,937,-14682,8190,14901
1721677819.346750,619,-65,920,-14936,5486,12390
1721677819.356049,602,-49,883,-14367,2161,9808,,,,84535,37983, 157842.200, 40.0102409,-105.2440996, 1601.237,1622.565, 12.852,18.317
1721677819.365345,571,-32,816,-13772,831,7262
1721677819.374641,504,-12,794,-13413,2336,7726
1721677819.383937,563,8,776,-13746,5836,9301
1721677819.393233,783,46,846,-14271,11095,10771
1721677819.402529,738,129,910,-13037,14953,10631
1721677819.411825,659,86,934,-8233,12573,10771
1721677819.421121,734,-83,880,-1671,5923,8601
1721677819.430451,561,-158,820,3640,-902,6562,29467,-20764,65832,,, 157842.300, 40.0102320,-105.2441012, 1600.207,1621.535, 11.596,16.762
1721677819.439747,526,-212,810,4953,-5075,3561
1721677819.449043,486,-200,820,2818,-2897,-140
1721677819.458339,515,-180,842,-1732,3981,-2249
1721677819.467635,547,-173,848,-7612,12888,-1217
1721677819.476931,646,-90,796,-14647,22067,2493
1721677819.486227,747,-18,863,-22601,30450,8312
1721677819.495523,720,-228,985,-30240,36225,13308
1721677819.504822,953,211,1012,-35463,37362,16388,30804,-19519,65429,84525,37994, 157842.400, 40.0102269,-105.2441003, 1599.173,1620.501, 10.542,15.435
1721677819.514118,692,118,1001,-35201,34518,13282
1721677819.523414,652,53,832,-28350,32138,12118
1721677819.532710,611,56,681,-20868,36636,7665
1721677819.542006,562,57,599,-14910,45841,4585
1721677819.551302,578,53,576,-10290,56367,3360
1721677819.560598,572,19,598,-7376,66220,3745
1721677819.569894,451,-98,617,-6807,74165,3333
1721677819.579254,566,90,603,-8662,80955,1557,35363,-18688,61883,84530,37990
1721677819.588554,650,9,618,-13177,90842,-1330
1721677819.597854,615,96,714,-14437,99163,-18
1721677819.607154,517,306,685,-16170,104483,-1068
1721677819.616454,561,291,582,-16318,109095,-3247
1721677819.625754,630,48,632,-10115,115263,-5985
1721677819.635054,797,-186,745,-2082,121528,-6834
1721677819.644354,939,-185,684,-148,126017,-9835
1721677819.653656,886,-83,524,-3850,123821,-10877,40081,-18634,56250,84535,37992, 157842.500, 40.0102266,-105.2440993, 1598.699,1620.027, 9.680,14.310
1721677819.662956,796,39,468,-6580,112525,-4699
1721677819.672256,780,56,445,-5153,98612,341
1721677819.681556,803,81,478,-2143,83063,1540
1721677819.690856,957,184,563,-1951,67296,-1147
1721677819.700156,1002,225,582,-3955,50863,-6020
1721677819.709456,984,197,564,-3578,30905,-3973
1721677819.718756,853,171,554,-910,12057,2747
